UniqueKey,Config,Run,TimeStep,avgUtil,avgGathered,avgHeld,gini,complexity,T1_made,T2_made,T3_made,T4_made,T5_made,T6_made,totalUtil
B26032017042340627189166,T4_24_24,007,9,39265.7,294.875,68,0.00726119,0,0,0,0,0,0,0,942376,
B26032017042340627189166,T4_24_24,007,10,39823,305.458,68,0.0070597,0,0,0,0,0,0,0,955753,
B26032017042340627189166,T4_24_24,007,11,40240.3,313.5,68,0.00706662,0,0,0,0,0,0,0,965768,
B26032017042340627189166,T4_24_24,007,12,40571.5,320,68,0.00717999,0,0,0,0,0,0,0,973717,
B26032017042340627189166,T4_24_24,007,13,40692,322.375,68,0.00748552,0,0,0,0,0,0,0,976609,
B26032017042340627189166,T4_24_24,007,14,40804.1,324.583,68,0.00717746,0,0,0,0,0,0,0,979298,
B26032017042340627189166,T4_24_24,007,15,40858.6,325.708,68,0.00671114,0,0,0,0,0,0,0,980607,
B26032017042340627189166,T4_24_24,007,16,41073.2,329.958,68,0.00577945,0,0,0,0,0,0,0,985758,
B26032017042340627189166,T4_24_24,007,17,41169,331.875,68,0.00519231,0,0,0,0,0,0,0,988056,
B26032017042340627189166,T4_24_24,007,18,41210.7,332.708,68,0.00519115,0,0,0,0,0,0,0,989056,
B26032017042340627189166,T4_24_24,007,19,39774.5,332.625,89.25,0.00472594,2.02101,6.375,0,0,0,0,0,954587,
B26032017042340627189166,T4_24_24,007,20,39460.3,326.875,68.2917,0.00645851,0.567419,2.91667,0,0,0,0,0,947047,
B26032017042340627189166,T4_24_24,007,21,38934.3,337.208,93.6667,0.00851131,2.09119,6.08333,0,0,0,0,0,934423,
B26032017042340627189166,T4_24_24,007,22,37223,313,76.5,0.00857071,2.41013,10.875,0,0,0,0,0,893353,
B26032017042340627189166,T4_24_24,007,23,38660.8,352.917,107.5,0.0067614,1.85349,1.875,0,0,0,0,0,927860,
B26032017042340627189166,T4_24_24,007,24,38831.6,357.708,86.875,0.00568869,1.60863,4.29167,0,0,0,0,0,931958,
B26032017042340627189166,T4_24_24,007,25,38856.5,359.083,87.375,0.00639927,1.61516,4.29167,0,0,0,0,0,932557,
B26032017042340627189166,T4_24_24,007,26,39177.5,367.917,91.6667,0.00738428,1.63227,3.58333,0,0,0,0,0,940261,
B26032017042340627189166,T4_24_24,007,27,39544.5,377.625,93.8333,0.0081838,1.6532,3.375,0,0,0,0,0,949068,
B26032017042340627189166,T4_24_24,007,28,39882,386.833,96.8333,0.00799187,1.6562,2.79167,0,0,0,0,0,957169,
B26032017042340627189166,T4_24_24,007,29,40713,407.5,102.833,0.00726118,1.65802,1.625,0,0,0,0,0,977113,
B26032017042340627189166,T4_24_24,007,30,40388.8,403.125,96.7917,0.00610929,2.11924,6.08333,0,0,0,0,0,969331,
B26032017042340627189166,T4_24_24,007,31,39956.8,395.667,98.5833,0.00619242,2.51564,8.79167,0,0,0,0,0,958962,
B26032017042340627189166,T4_24_24,007,32,39814.2,397.958,100.542,0.00562611,2.24534,6.54167,0,0,0,0,0,955541,
B26032017042340627189166,T4_24_24,007,33,39730.8,396.833,96.2083,0.00856022,2.1243,6.41667,0,0,0,0,0,953538,
B26032017042340627189166,T4_24_24,007,34,40138.5,409.833,109.458,0.00940395,2.21203,5,0,0,0,0,0,963324,
B26032017042340627189166,T4_24_24,007,35,37845.5,348.625,62.9167,0.0112415,2.56093,13.875,0,0,0,0,0,908293,
B26032017042340627189166,T4_24_24,007,36,40417.8,411.333,141.042,0.00881966,2.47445,2.58333,0,0,0,0,0,970027,
B26032017042340627189166,T4_24_24,007,37,41072.9,430.625,117.583,0.00789532,2.38448,5.33333,0,0,0,0,0,985750,
B26032017042340627189166,T4_24_24,007,38,41080,429.5,108.208,0.0074741,2.46862,7.33333,0,0,0,0,0,985919,
B26032017042340627189166,T4_24_24,007,39,41504.8,434.542,111.292,0.00863254,2.47772,7.04167,0,0,0,0,0,996116,
B26032017042340627189166,T4_24_24,007,40,42431.5,458.792,126.458,0.00818235,2.52257,5.41667,0,0,0,0,0,1.01836e+06,
B26032017042340627189166,T4_24_24,007,41,42680.5,463.25,114.542,0.00960151,2.57221,7.54167,0,0,0,0,0,1.02433e+06,
B26032017042340627189166,T4_24_24,007,42,43070.8,474.083,122.292,0.00990465,2.58501,6.70833,0,0,0,0,0,1.0337e+06,
B26032017042340627189166,T4_24_24,007,43,43132,471.333,116.042,0.0105652,2.59928,7.70833,0,0,0,0,0,1.03517e+06,
B26032017042340627189166,T4_24_24,007,44,43183.9,466.208,114.625,0.0117095,2.68157,8.54167,0,0,0,0,0,1.03641e+06,
B26032017042340627189166,T4_24_24,007,45,43814.9,483.583,131.083,0.00824002,2.70439,6.875,0,0,0,0,0,1.05156e+06,
B26032017042340627189166,T4_24_24,007,46,44886.6,514.75,142.958,0.00702501,2.70271,5.54167,0,0,0,0,0,1.07728e+06,
B26032017042340627189166,T4_24_24,007,47,45072.9,517.083,126.583,0.00747124,2.73041,7.83333,0,0,0,0,0,1.08175e+06,
B26032017042340627189166,T4_24_24,007,48,45848.7,541.958,145.125,0.00740141,2.71318,5.625,0,0,0,0,0,1.10037e+06,
B26032017042340627189166,T4_24_24,007,49,45832.5,537.792,129.333,0.00918542,2.73035,7.79167,0,0,0,0,0,1.09998e+06,
B26032017042340627189166,T4_24_24,007,50,46072.2,547.125,138.792,0.0116209,3.13149,7.54167,0.0416667,0,0,0,0,1.10573e+06,
B26032017042340627189166,T4_24_24,007,51,45940,539,128.458,0.0130694,3.18294,9,0.0416667,0,0,0,0,1.10256e+06,
B26032017042340627189166,T4_24_24,007,52,47171,572.917,160.542,0.0130608,3.16351,5.625,0,0,0,0,0,1.1321e+06,
B26032017042340627189166,T4_24_24,007,53,47013.6,565.042,131.958,0.0128831,2.81055,8.54167,0.0416667,0,0,0,0,1.12833e+06,
B26032017042340627189166,T4_24_24,007,54,47615,583.292,152.708,0.0134871,3.42565,7.16667,0.0416667,0,0,0,0,1.14276e+06,
B26032017042340627189166,T4_24_24,007,55,48235.9,601,155.042,0.0119647,3.52486,7.375,0.0416667,0,0,0,0,1.15766e+06,
B26032017042340627189166,T4_24_24,007,56,48927.8,617.75,160.75,0.0111815,3.23095,7.04167,0.0416667,0,0,0,0,1.17427e+06,
B26032017042340627189166,T4_24_24,007,57,48414,596.917,132.833,0.0133521,3.26349,10.1667,0.0416667,0,0,0,0,1.16194e+06,
B26032017042340627189166,T4_24_24,007,58,49354.1,626.958,171.125,0.0116559,3.4821,6.875,0,0,0,0,0,1.1845e+06,
B26032017042340627189166,T4_24_24,007,59,50120.7,652.5,172.917,0.0119653,3.64193,7.41667,0.0833333,0,0,0,0,1.2029e+06,
B26032017042340627189166,T4_24_24,007,60,51139.1,684.625,184.375,0.0115845,3.91593,6.83333,0.166667,0,0,0,0,1.22734e+06,
B26032017042340627189166,T4_24_24,007,61,52132,726.25,202.208,0.0139851,4.347,6.375,0.125,0,0,0,0,1.25117e+06,
B26032017042340627189166,T4_24_24,007,62,53250.5,767.292,205.5,0.017378,4.64294,6.70833,0.125,0,0,0,0,1.27801e+06,
B26032017042340627189166,T4_24_24,007,63,53489.5,772.625,183.333,0.0165064,4.14818,8.54167,0.208333,0,0,0,0,1.28375e+06,
B26032017042340627189166,T4_24_24,007,64,54212.7,805.708,207.875,0.0213302,4.96933,7.83333,0.0416667,0,0,0,0,1.3011e+06,
B26032017042340627189166,T4_24_24,007,65,54898.6,831.583,208.667,0.0221621,4.70847,7.95833,0.333333,0,0,0,0,1.31757e+06,
B26032017042340627189166,T4_24_24,007,66,55662.3,886.167,243.167,0.0288712,5.7805,7.125,0.125,0,0,0,0,1.3359e+06,
B26032017042340627189166,T4_24_24,007,67,56777,912.167,227.083,0.0323159,5.44459,8.66667,0.25,0,0,0,0,1.36265e+06,
B26032017042340627189166,T4_24_24,007,68,57933.2,997.708,286.875,0.0359352,5.89107,6.125,0.125,0,0,0,0,1.3904e+06,
B26032017042340627189166,T4_24_24,007,69,58441.9,996.417,230.917,0.037363,5.869,9.95833,0.25,0,0,0,0,1.4026e+06,
B26032017042340627189166,T4_24_24,007,70,60040.4,1111.88,331.375,0.037912,6.23878,5.08333,0.0833333,0,0,0,0,1.44097e+06,
B26032017042340627189166,T4_24_24,007,71,60675.8,1133.21,270.5,0.0382019,5.72181,8.70833,0.291667,0,0,0,0,1.45622e+06,
B26032017042340627189166,T4_24_24,007,72,61842.5,1221.79,335.958,0.0424487,6.68089,6.54167,0.125,0,0,0,0,1.48422e+06,
B26032017042340627189166,T4_24_24,007,73,62269.5,1241.46,294.417,0.042809,6.35961,8.875,0.25,0,0,0,0,1.49447e+06,
B26032017042340627189166,T4_24_24,007,74,63862.6,1351.25,376.375,0.0453752,6.58319,5.20833,0.208333,0,0,0,0,1.5327e+06,
B26032017042340627189166,T4_24_24,007,75,64721,1382.88,325.542,0.0474577,7.29553,8.16667,0.541667,0.0416667,0,0,0,1.5533e+06,
B26032017042340627189166,T4_24_24,007,76,66196.4,1584.58,496.042,0.0516896,17.3907,6.54167,0.25,0,0,0,0,1.58871e+06,
B26032017042340627189166,T4_24_24,007,77,67090.8,1683.58,440.208,0.0548518,13.2838,8.25,0.541667,0,0,0,0,1.61018e+06,
B26032017042340627189166,T4_24_24,007,78,68474.9,1746.42,424.625,0.0563546,10.8637,7.25,0.541667,0,0,0,0,1.6434e+06,
B26032017042340627189166,T4_24_24,007,79,69560.6,1818.12,439.542,0.0585697,7.652,5.625,0.208333,0,0,0,0,1.66946e+06,
B26032017042340627189166,T4_24_24,007,80,70176.5,1804.29,375.708,0.0614562,7.5514,8.5,0.583333,0.0416667,0,0,0,1.68424e+06,
B26032017042340627189166,T4_24_24,007,81,71385.2,1978.29,552.125,0.0647297,15.7025,6.29167,0.333333,0,0,0,0,1.71325e+06,
B26032017042340627189166,T4_24_24,007,82,72315.6,2046,487.042,0.0668966,12.8126,7.75,0.458333,0,0,0,0,1.73557e+06,
B26032017042340627189166,T4_24_24,007,83,73542.4,2100.58,480.125,0.0674215,9.66701,6.70833,0.5,0,0,0,0,1.76502e+06,
B26032017042340627189166,T4_24_24,007,84,74268,2136.83,481.292,0.067541,11.1764,7.58333,0.375,0,0,0,0,1.78243e+06,
B26032017042340627189166,T4_24_24,007,85,74996,2175.08,485.208,0.0688335,8.81786,8,0.625,0.0416667,0,0,0,1.7999e+06,
B26032017042340627189166,T4_24_24,007,86,76284.6,2372.29,646.542,0.0702392,14.49,6.66667,0.625,0,0,0,0,1.83083e+06,
B26032017042340627189166,T4_24_24,007,87,76546,2423,552.167,0.0727981,12.268,9.58333,1.08333,0,0,0,0,1.8371e+06,
B26032017042340627189166,T4_24_24,007,88,78141.2,2624.38,709.708,0.0697564,13.2928,6.625,0.666667,0,0,0,0,1.87539e+06,
B26032017042340627189166,T4_24_24,007,89,78501.7,2630.62,565.042,0.0688891,12.2117,9.45833,0.958333,0,0,0,0,1.88404e+06,
B26032017042340627189166,T4_24_24,007,90,79472,2728.38,639.958,0.0691354,10.9699,8.08333,1.125,0.0833333,0,0,0,1.90733e+06,
B26032017042340627189166,T4_24_24,007,91,79577.9,2809.92,652.333,0.0689166,17.0639,7.54167,0.75,0,0,0,0,1.90987e+06,
B26032017042340627189166,T4_24_24,007,92,80140.8,2900.21,681.75,0.0661585,16.5075,9.54167,1.20833,0.0416667,0,0,0,1.92338e+06,
B26032017042340627189166,T4_24_24,007,93,82660.2,3152.12,854.542,0.0609762,14.2631,7.20833,1.33333,0.0416667,0,0,0,1.98385e+06,
B26032017042340627189166,T4_24_24,007,94,84205.1,3257.79,757.667,0.060589,17.0957,9.29167,1.66667,0.0416667,0,0,0,2.02092e+06,
B26032017042340627189166,T4_24_24,007,95,85111.3,3399.25,814.417,0.0616177,15.8363,7.08333,0.958333,0.0416667,0,0,0,2.04267e+06,
B26032017042340627189166,T4_24_24,007,96,86184.5,3493,802.417,0.0650989,18.792,8.95833,1.16667,0.0416667,0,0,0,2.06843e+06,
B26032017042340627189166,T4_24_24,007,97,87071.1,3710.75,930.792,0.0672922,18.7737,7.04167,1.08333,0.0416667,0,0,0,2.08971e+06,
B26032017042340627189166,T4_24_24,007,98,88631,3883.88,928.083,0.0689158,18.2762,7.79167,1.04167,0.0416667,0,0,0,2.12714e+06,
B26032017042340627189166,T4_24_24,007,99,88727,3924.79,851,0.0696946,21.3035,8.33333,1.08333,0.0416667,0,0,0,2.12945e+06,
B26032017042340627189166,T4_24_24,007,100,89637.5,3986.5,865.208,.,19.8194,9.5,1.58333,0.125,0,0,0,2.1513e+06,
B26032017042340627189166,T4_24_24,008,1,21649,67,67,.,0,0,0,0,0,0,0,519576,
B26032017042340627189166,T4_24_24,008,2,27433.5,120.375,67,0.00660627,0,0,0,0,0,0,0,658405,
B26032017042340627189166,T4_24_24,008,3,30949.7,162.75,67,0.00793464,0,0,0,0,0,0,0,742793,
B26032017042340627189166,T4_24_24,008,4,33482.5,198.083,67,0.00731686,0,0,0,0,0,0,0,803581,
B26032017042340627189166,T4_24_24,008,5,35349.2,226.833,67,0.00593429,0,0,0,0,0,0,0,848380,
B26032017042340627189166,T4_24_24,008,6,36739.1,249.708,67,0.00549321,0,0,0,0,0,0,0,881738,
B26032017042340627189166,T4_24_24,008,7,36814.7,274.458,88.2917,0.00441696,1.71874,4.20833,0,0,0,0,0,883553,
B26032017042340627189166,T4_24_24,008,8,37488.3,286.958,72.2083,0.00392641,0.595499,1.58333,0,0,0,0,0,899720,
B26032017042340627189166,T4_24_24,008,9,38076.6,298.917,74.375,0.00500666,0.660504,1.375,0,0,0,0,0,913838,
B26032017042340627189166,T4_24_24,008,10,38490.5,306.917,72.0833,0.00658934,0.6,1.75,0,0,0,0,0,923773,
B26032017042340627189166,T4_24_24,008,11,38699.5,311.083,71.875,0.00852545,0.582609,1.66667,0,0,0,0,0,928789,
B26032017042340627189166,T4_24_24,008,12,39285.6,323.292,77.4583,0.00923209,0.624529,0.333333,0,0,0,0,0,942855,
B26032017042340627189166,T4_24_24,008,13,39726.6,332.667,76.25,0.00847287,0.662295,0.958333,0,0,0,0,0,953438,
B26032017042340627189166,T4_24_24,008,14,39179.8,341.833,93.5833,0.00746179,2.065,5.70833,0,0,0,0,0,940315,
B26032017042340627189166,T4_24_24,008,15,38855.8,335.25,75.125,0.00701499,1.09983,3.75,0,0,0,0,0,932538,
B26032017042340627189166,T4_24_24,008,16,38645.5,344.75,95.25,0.00683502,2.05249,5.375,0,0,0,0,0,927491,
B26032017042340627189166,T4_24_24,008,17,38961.2,351.125,86.625,0.00787847,1.45022,3.125,0,0,0,0,0,935069,
B26032017042340627189166,T4_24_24,008,18,39294.9,362.958,94.875,0.00983121,1.81291,3.83333,0,0,0,0,0,943078,
B26032017042340627189166,T4_24_24,008,19,39675.1,381.208,105.5,0.0111281,2.2346,5,0,0,0,0,0,952203,
B26032017042340627189166,T4_24_24,008,20,40235.6,398.417,105.292,0.00986601,2.10962,4.125,0,0,0,0,0,965654,
B26032017042340627189166,T4_24_24,008,21,40889.7,416.167,109.292,0.00874191,2.24171,4.5,0,0,0,0,0,981352,
B26032017042340627189166,T4_24_24,008,22,41456.8,431.167,107.292,0.0080935,2.0633,3.5,0,0,0,0,0,994964,
B26032017042340627189166,T4_24_24,008,23,41954.4,443.625,113,0.00774364,2.35177,4.875,0,0,0,0,0,1.0069e+06,
B26032017042340627189166,T4_24_24,008,24,42817.8,465.167,123.167,0.00796477,2.52402,4.875,0,0,0,0,0,1.02763e+06,
B26032017042340627189166,T4_24_24,008,25,43324.8,478.75,121,0.00751054,2.41426,4.29167,0,0,0,0,0,1.03979e+06,
B26032017042340627189166,T4_24_24,008,26,44001.4,492.25,122.583,0.00740281,2.43508,4.29167,0,0,0,0,0,1.05603e+06,
B26032017042340627189166,T4_24_24,008,27,44485.3,506.75,122.667,0.00846191,2.45482,4.54167,0,0,0,0,0,1.06765e+06,
B26032017042340627189166,T4_24_24,008,28,45179.9,521,129.333,0.0093665,2.55638,4.54167,0,0,0,0,0,1.08432e+06,
B26032017042340627189166,T4_24_24,008,29,45650.7,532.583,130.458,0.00965679,2.54775,4.375,0,0,0,0,0,1.09562e+06,
B26032017042340627189166,T4_24_24,008,30,46261.3,543.792,130.583,0.00871399,2.60274,4.95833,0,0,0,0,0,1.11027e+06,
B26032017042340627189166,T4_24_24,008,31,46969.6,559.833,135.042,0.00812362,2.61956,4.58333,0,0,0,0,0,1.12727e+06,
B26032017042340627189166,T4_24_24,008,32,45462.4,503.417,91.9167,0.00816769,2.87081,12.4167,0,0,0,0,0,1.0911e+06,
B26032017042340627189166,T4_24_24,008,33,39356.8,351.75,12.5,0.00648462,2.92,21.125,0,0,0,0,0,944564,
B26032017042340627189166,T4_24_24,008,34,44003.4,470.5,190,0.00628717,2.80132,0.25,0,0,0,0,0,1.05608e+06,
B26032017042340627189166,T4_24_24,008,35,39719.9,360.625,35.875,0.00814846,2.72474,18.2917,0,0,0,0,0,953278,
B26032017042340627189166,T4_24_24,008,36,43857.9,467.625,183.292,0.0056932,2.78791,0.833333,0,0,0,0,0,1.05259e+06,
B26032017042340627189166,T4_24_24,008,37,42046.2,418.083,81.2917,0.0102521,2.73552,12.8333,0,0,0,0,0,1.00911e+06,
B26032017042340627189166,T4_24_24,008,38,44714.5,490.792,166.708,0.00856456,2.77806,2.83333,0,0,0,0,0,1.07315e+06,
B26032017042340627189166,T4_24_24,008,39,43473.1,455.625,94.8333,0.0116191,2.70211,11.0417,0,0,0,0,0,1.04335e+06,
B26032017042340627189166,T4_24_24,008,40,45346,511.292,157.833,0.0106409,2.74974,3.79167,0,0,0,0,0,1.0883e+06,
B26032017042340627189166,T4_24_24,008,41,44894.1,504.417,122.333,0.011737,3.68869,9.29167,0.0416667,0,0,0,0,1.07746e+06,
B26032017042340627189166,T4_24_24,008,42,46322.5,547.833,160.583,0.0123425,3.11598,4.66667,0.0416667,0,0,0,0,1.11174e+06,
B26032017042340627189166,T4_24_24,008,43,46464.4,551.458,135.625,0.0114885,3.07281,7.375,0.0416667,0,0,0,0,1.11515e+06,
B26032017042340627189166,T4_24_24,008,44,46342.4,546.208,129.667,0.0139597,3.03085,8.54167,0,0,0,0,0,1.11222e+06,
B26032017042340627189166,T4_24_24,008,45,47031.3,565.583,149.792,0.0144427,3.14353,6.54167,0.0416667,0,0,0,0,1.12875e+06,
B26032017042340627189166,T4_24_24,008,46,47200.5,575.333,148.542,0.0165541,3.36101,7.29167,0,0,0,0,0,1.13281e+06,
B26032017042340627189166,T4_24_24,008,47,48371.5,612.625,166,0.014904,3.35316,5.875,0.0833333,0,0,0,0,1.16092e+06,
B26032017042340627189166,T4_24_24,008,48,48567.8,622.458,156.375,0.0162014,4.19025,7.875,0.0833333,0,0,0,0,1.16563e+06,
B26032017042340627189166,T4_24_24,008,49,49338.5,639.792,162.417,0.0141858,3.6334,6.875,0.0833333,0,0,0,0,1.18412e+06,
B26032017042340627189166,T4_24_24,008,50,49572.9,646.125,158.375,0.0147867,3.77506,7.66667,0,0,0,0,0,1.18975e+06,
B26032017042340627189166,T4_24_24,008,51,50345.9,671.25,176.583,0.0144161,4.01581,6.83333,0.125,0,0,0,0,1.2083e+06,
B26032017042340627189166,T4_24_24,008,52,50582.6,695.333,184.208,0.0144988,4.8152,7.5,0.0416667,0,0,0,0,1.21398e+06,
B26032017042340627189166,T4_24_24,008,53,51337.1,722.458,184.25,0.0154947,3.84803,6.41667,0.166667,0,0,0,0,1.23209e+06,
B26032017042340627189166,T4_24_24,008,54,51392.1,729.167,175.792,0.0189692,4.74923,8.375,0.125,0,0,0,0,1.23341e+06,
B26032017042340627189166,T4_24_24,008,55,52247.5,767.125,203.75,0.0178517,4.72147,6.58333,0.125,0,0,0,0,1.25394e+06,
B26032017042340627189166,T4_24_24,008,56,52509,771.583,180.042,0.0189261,4.03379,7.625,0.125,0,0,0,0,1.26022e+06,
B26032017042340627189166,T4_24_24,008,57,53209.5,794.458,199.083,0.0185361,4.55211,7.16667,0.0416667,0,0,0,0,1.27703e+06,
B26032017042340627189166,T4_24_24,008,58,53950.1,832.375,215.417,0.0206099,4.82031,6.625,0.0833333,0,0,0,0,1.2948e+06,
B26032017042340627189166,T4_24_24,008,59,54157.2,847.958,208.042,0.0227948,5.94653,9.04167,0.416667,0,0,0,0,1.29977e+06,
B26032017042340627189166,T4_24_24,008,60,55991.2,925.125,266.292,0.0277846,5.92442,5.29167,0.0833333,0,0,0,0,1.34379e+06,
B26032017042340627189166,T4_24_24,008,61,56120.5,938.833,220.708,0.0309811,5.72758,8.79167,0.458333,0,0,0,0,1.34689e+06,
B26032017042340627189166,T4_24_24,008,62,57349.6,1046.04,313.875,0.0363218,7.63122,6.95833,0.166667,0,0,0,0,1.37639e+06,
B26032017042340627189166,T4_24_24,008,63,57970.2,1099.75,283.292,0.0401765,7.04309,7.45833,0.416667,0,0,0,0,1.39128e+06,
B26032017042340627189166,T4_24_24,008,64,59384.8,1188.58,324.75,0.0433856,7.00038,5.5,0.208333,0,0,0,0,1.42523e+06,
B26032017042340627189166,T4_24_24,008,65,59896.9,1235,306.833,0.0481262,7.88172,8.33333,0.625,0,0,0,0,1.43753e+06,
B26032017042340627189166,T4_24_24,008,66,60936.5,1369.29,402.375,0.0470565,9.36378,7.875,0.833333,0,0,0,0,1.46248e+06,
B26032017042340627189166,T4_24_24,008,67,61997.5,1481.88,410.25,0.0511201,9.13376,6.95833,0.541667,0,0,0,0,1.48794e+06,
B26032017042340627189166,T4_24_24,008,68,62538.8,1469.17,306.542,0.0523736,8.22482,8.45833,1.04167,0,0,0,0,1.50093e+06,
B26032017042340627189166,T4_24_24,008,69,63961.1,1586.58,432.917,0.0565896,8.92262,5.83333,0.166667,0,0,0,0,1.53507e+06,
B26032017042340627189166,T4_24_24,008,70,64094.2,1603.38,361.458,0.0575004,9.39251,9.91667,1,0,0,0,0,1.53826e+06,
B26032017042340627189166,T4_24_24,008,71,65933.7,1726.79,461.542,0.0589853,8.99106,5.04167,0.333333,0,0,0,0,1.58241e+06,
B26032017042340627189166,T4_24_24,008,72,66558.6,1723.12,369.542,0.0612949,9.16304,9.375,0.833333,0,0,0,0,1.59741e+06,
B26032017042340627189166,T4_24_24,008,73,67826.8,1824.58,466.292,0.0635263,9.88732,7.58333,0.708333,0,0,0,0,1.62784e+06,
B26032017042340627189166,T4_24_24,008,74,68798.3,1880.92,448.625,0.0659146,9.66843,8.58333,0.791667,0,0,0,0,1.65116e+06,
B26032017042340627189166,T4_24_24,008,75,70818.8,2074.71,586.75,0.0691168,10.2548,6.33333,0.75,0,0,0,0,1.69965e+06,
B26032017042340627189166,T4_24_24,008,76,71681.6,2140.46,500.458,0.0723125,10.1482,8.66667,0.916667,0,0,0,0,1.72036e+06,
B26032017042340627189166,T4_24_24,008,77,72965.2,2273.75,588.375,0.0748376,10.062,6.45833,0.541667,0,0,0,0,1.75116e+06,
B26032017042340627189166,T4_24_24,008,78,74271.1,2315,520.917,0.0768747,10.1761,8.16667,1.04167,0,0,0,0,1.78251e+06,
B26032017042340627189166,T4_24_24,008,79,75035.2,2417.71,588.083,0.0785501,10.1882,6.91667,0.541667,0,0,0,0,1.80085e+06,
B26032017042340627189166,T4_24_24,008,80,75614.5,2448.25,543.625,0.078815,10.5256,9.58333,1.16667,0,0,0,0,1.81475e+06,
B26032017042340627189166,T4_24_24,008,81,78124.5,2656.71,712.667,0.0782616,10.5786,5.45833,0.625,0,0,0,0,1.87499e+06,
B26032017042340627189166,T4_24_24,008,82,78193.5,2639.42,542.875,0.0771899,10.4483,9.375,1.45833,0,0,0,0,1.87664e+06,
B26032017042340627189166,T4_24_24,008,83,79881,2740.75,646.458,0.0771943,10.6637,7.45833,0.875,0,0,0,0,1.91714e+06,
B26032017042340627189166,T4_24_24,008,84,80948.1,2785.17,620.625,0.0768379,10.7716,8.75,1.08333,0,0,0,0,1.94276e+06,
B26032017042340627189166,T4_24_24,008,85,84024,2975.96,773.042,0.0765888,10.9006,6.66667,1,0,0,0,0,2.01658e+06,
B26032017042340627189166,T4_24_24,008,86,84827.4,3113.71,762.458,0.0785828,11.2547,8.33333,1.25,0,0,0,0,2.03586e+06,
B26032017042340627189166,T4_24_24,008,87,86658.2,3273.83,797.458,0.07957,10.8677,6.33333,0.916667,0,0,0,0,2.0798e+06,
B26032017042340627189166,T4_24_24,008,88,87686.2,3397.38,797.917,0.0806998,11.0068,7.08333,0.958333,0,0,0,0,2.10447e+06,
B26032017042340627189166,T4_24_24,008,89,87938.8,3324,641.792,0.079885,11.0688,10.0833,1.54167,0,0,0,0,2.11053e+06,
B26032017042340627189166,T4_24_24,008,90,89921.8,3567.71,926.458,0.0789215,11.1716,5.25,0.666667,0,0,0,0,2.15812e+06,
B26032017042340627189166,T4_24_24,008,91,90780.4,3541.08,706.917,0.0774827,13.6066,10.5,1.5,0.0833333,0,0,0,2.17873e+06,
B26032017042340627189166,T4_24_24,008,92,93366.2,3906.92,1091.71,0.0789389,16.682,5.54167,0.958333,0,0,0,0,2.24079e+06,
B26032017042340627189166,T4_24_24,008,93,94150.5,3896.88,794.042,0.080508,14.1861,9.33333,1.5,0.0416667,0,0,0,2.25961e+06,
B26032017042340627189166,T4_24_24,008,94,95255.3,4026.42,917,0.0790297,14.5035,7.125,1.45833,0.0833333,0,0,0,2.28613e+06,
B26032017042340627189166,T4_24_24,008,95,96382.8,4135.25,942.417,0.077779,18.0225,8.41667,1.25,0,0,0,0,2.31319e+06,
B26032017042340627189166,T4_24_24,008,96,97903.4,4274.54,986.5,0.0742529,12.7424,6.45833,1.20833,0.0833333,0,0,0,2.34968e+06,
B26032017042340627189166,T4_24_24,008,97,97859.9,4258.83,867.667,0.0717835,16.2319,9.45833,1.58333,0,0,0,0,2.34864e+06,
B26032017042340627189166,T4_24_24,008,98,100902,4517.58,1120.46,0.0680528,15.9909,5.5,0.916667,0.0416667,0,0,0,2.42164e+06,
B26032017042340627189166,T4_24_24,008,99,100752,4572.42,982.042,0.0675689,16.3301,8.33333,1.375,0.0416667,0,0,0,2.41804e+06,
B26032017042340627189166,T4_24_24,008,100,101597,4680.88,1052.46,.,18.303,8.08333,1.41667,0.0833333,0,0,0,2.43833e+06,
B26032017042340627189166,T4_24_24,009,1,21649,67,67,.,0,0,0,0,0,0,0,519576,
B26032017042340627189166,T4_24_24,009,2,27478.5,120.875,67,0.00538395,0,0,0,0,0,0,0,659483,
B26032017042340627189166,T4_24_24,009,3,31028.1,163.792,67,0.00585731,0,0,0,0,0,0,0,744674,
B26032017042340627189166,T4_24_24,009,4,33466,197.833,67,0.0059037,0,0,0,0,0,0,0,803184,
B26032017042340627189166,T4_24_24,009,5,35086.5,225.167,69.5417,0.00735181,0.24266,0.416667,0,0,0,0,0,842076,
B26032017042340627189166,T4_24_24,009,6,35932.9,249.75,78.125,0.00816032,0.9712,1.95833,0,0,0,0,0,862390,
B26032017042340627189166,T4_24_24,009,7,36750.2,272.417,77.7917,0.00846385,1.00589,2.33333,0,0,0,0,0,882006,
B26032017042340627189166,T4_24_24,009,8,37469.2,286.75,72.9167,0.00683615,0.644571,1.66667,0,0,0,0,0,899260,
B26032017042340627189166,T4_24_24,009,9,38066.1,298.458,74.25,0.00697462,0.622896,1.29167,0,0,0,0,0,913586,
B26032017042340627189166,T4_24_24,009,10,38559.3,308.5,74.7083,0.00783861,0.662577,1.33333,0,0,0,0,0,925423,
B26032017042340627189166,T4_24_24,009,11,39014.4,317.833,74.0833,0.00885264,0.600675,1.16667,0,0,0,0,0,936346,
B26032017042340627189166,T4_24_24,009,12,39431.9,327.042,75.7917,0.00980325,0.695987,1.20833,0,0,0,0,0,946366,
B26032017042340627189166,T4_24_24,009,13,39746.5,333.583,76.75,0.00829506,0.625407,0.625,0,0,0,0,0,953915,
